ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,157.505,157.505,/home/harry/.local/lib/python3.6/site-packages/rl_agents/trainer/evaluation.py:105(train)
1,0.005,0.005,157.448,157.448,/home/harry/.local/lib/python3.6/site-packages/rl_agents/trainer/evaluation.py:129(run_episodes)
1034,0.035,0.000,149.752,0.145,/home/harry/.local/lib/python3.6/site-packages/rl_agents/trainer/evaluation.py:152(step)
1034,0.005,0.000,139.871,0.135,/home/harry/.local/lib/python3.6/site-packages/gym/wrappers/monitor.py:29(step)
1034,0.007,0.000,139.829,0.135,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:97(step)
1034,0.016,0.000,138.913,0.134,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/abstract.py:197(step)
1034,0.023,0.000,107.539,0.104,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/abstract.py:220(_simulate)
4002,0.016,0.000,78.742,0.020,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/regulation.py:21(step)
6157728/4374856,13.792,0.000,49.289,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
4002,0.421,0.000,48.433,0.012,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:293(step)
44799,1.556,0.000,38.906,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:121(step)
45585,2.909,0.000,37.507,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:49(get_closest_lane_index)
44799,0.242,0.000,37.079,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:156(on_state_update)
41697,0.104,0.000,36.319,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/behavior.py:112(step)
4002,0.042,0.000,34.961,0.009,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:288(act)
41697,0.455,0.000,33.878,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/behavior.py:77(act)
911700,8.929,0.000,33.206,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:102(distance_with_heading)
1054,0.102,0.000,31.886,0.030,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/observation.py:187(observe)
562,0.241,0.000,30.292,0.054,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/regulation.py:27(enforce_road_rules)
41472,1.972,0.000,30.043,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/regulation.py:69(is_conflict_possible)
275468,0.357,0.000,21.236,0.000,<__array_function__ internals>:2(clip)
1209655,1.397,0.000,20.955,0.000,<__array_function__ internals>:2(norm)
323819,0.472,0.000,20.671,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:52(_wrapfunc)
275468,0.444,0.000,20.258,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2033(clip)
82944,0.460,0.000,18.786,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:187(predict_trajectory_constant_speed)
1209655,9.082,0.000,17.787,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/linalg/linalg.py:2363(norm)
1362912,6.609,0.000,17.548,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:164(local_coordinates)
82944,1.890,0.000,17.151,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:196(<listcomp>)
3959362,4.028,0.000,15.805,0.000,<__array_function__ internals>:2(dot)
912384,3.015,0.000,15.260,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:235(position_heading_along_route)
42374,1.674,0.000,14.788,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:307(neighbour_vehicles)
1054,0.055,0.000,14.308,0.014,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/observation.py:165(normalize_obs)
414316,5.980,0.000,14.244,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:253(local_coordinates)
45662,1.039,0.000,11.300,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:113(steering_control)
271252,1.039,0.000,11.036,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_methods.py:106(_clip)
916964,9.683,0.000,9.683,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:155(position)
1034,0.014,0.000,9.132,0.009,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/deep_q_network/abstract.py:37(record)
292560,0.472,0.000,9.002,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:163(check_collision)
6628095/6628042,3.495,0.000,8.194,0.000,{built-in method builtins.isinstance}
181985,0.435,0.000,7.859,0.000,{method 'clip' of 'numpy.generic' objects}
542504,2.902,0.000,7.759,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_methods.py:72(_clip_dep_is_scalar_nan)
292560,1.464,0.000,7.745,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:195(_is_colliding)
20,0.000,0.000,7.558,0.378,/home/harry/.local/lib/python3.6/site-packages/rl_agents/trainer/evaluation.py:361(reset)
20,0.000,0.000,7.558,0.378,/home/harry/.local/lib/python3.6/site-packages/gym/wrappers/monitor.py:36(reset)
20,0.000,0.000,7.557,0.378,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/abstract.py:175(reset)
4216,0.051,0.000,7.171,0.002,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:7248(clip)
20,0.000,0.000,6.973,0.349,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:93(_reset)
971,0.173,0.000,6.951,0.007,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/deep_q_network/pytorch.py:40(compute_bellman_residual)
20,0.002,0.000,6.933,0.347,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:160(_make_vehicles)
4216,0.118,0.000,6.788,0.002,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:7200(_clip_with_scalar)
60,0.002,0.000,6.702,0.112,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:177(<listcomp>)
8432,0.036,0.000,6.018,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:8878(where)
8432,0.207,0.000,5.975,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:8731(_where)
11594,0.100,0.000,5.688,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/frame.py:2869(__getitem__)
2108,0.024,0.000,5.493,0.003,/home/harry/.local/lib/python3.6/site-packages/pandas/core/frame.py:1660(from_records)
4216,0.046,0.000,5.082,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:15(lmap)
16864,0.052,0.000,5.035,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/ops/common.py:50(new_method)
5889,4.974,0.001,4.974,0.001,{built-in method tensor}
135580,0.429,0.000,4.934,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:39(_wrapit)
16864,0.082,0.000,4.891,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/ops/__init__.py:335(wrapper)
67456,0.409,0.000,4.670,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/series.py:201(__init__)
542724,0.559,0.000,3.822,0.000,<__array_function__ internals>:2(ndim)
2390304,3.745,0.000,3.745,0.000,{built-in method numpy.array}
89267,0.102,0.000,3.714,0.000,{method 'clip' of 'numpy.ndarray' objects}
2017815,0.979,0.000,3.473,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_asarray.py:14(asarray)
2108,0.011,0.000,3.444,0.002,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/construction.py:60(arrays_to_mgr)
64988,0.379,0.000,3.347,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/blocks.py:2677(get_block_type)
42374,0.615,0.000,3.023,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/behavior.py:123(acceleration)
16864,0.088,0.000,3.002,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/series.py:2741(_construct_result)
43908,0.153,0.000,2.927,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/blocks.py:2723(make_block)
431586,0.442,0.000,2.899,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/base.py:256(is_dtype)
2018,0.013,0.000,2.873,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/frame.py:7614(append)
63574,0.067,0.000,2.855,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:5562(ensure_index)
2018,0.011,0.000,2.852,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/reshape/concat.py:70(concat)
542724,1.337,0.000,2.724,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:3075(ndim)
3934681/3934677,2.599,0.000,2.639,0.000,{built-in method builtins.getattr}
18792/9396,0.373,0.000,2.619,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:293(__new__)
554978,2.435,0.000,2.616,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:61(on_lane)
25296,0.232,0.000,2.555,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/managers.py:369(apply)
2213228,1.014,0.000,2.509,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/generic.py:10(_check)
3162,0.036,0.000,2.468,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/indexing.py:1208(_get_listlike_indexer)
1014820,1.465,0.000,2.406,0.000,/usr/lib/python3.6/abc.py:180(__instancecheck__)
10278,0.101,0.000,2.402,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:223(to_dict)
1371678,2.381,0.000,2.381,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:39(wrap_to_pi)
3162,0.014,0.000,2.343,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:3355(_take_with_is_copy)
46376,0.281,0.000,2.219,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/construction.py:390(sanitize_array)
2018,0.036,0.000,2.172,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/reshape/concat.py:456(get_result)
3162,0.032,0.000,2.172,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:3256(take)
1054,0.014,0.000,2.154,0.002,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/observation.py:202(<listcomp>)
2108,0.017,0.000,1.975,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/managers.py:1684(create_block_manager_from_arrays)
2108,0.131,0.000,1.867,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/managers.py:1724(form_blocks)
1884738,1.859,0.000,1.859,0.000,{built-in method builtins.max}
2018,0.036,0.000,1.836,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/concat.py:31(concatenate_block_managers)
25296,0.069,0.000,1.801,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/managers.py:1573(from_array)
971,0.027,0.000,1.768,0.002,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/deep_q_network/pytorch.py:32(step_optimizer)
8432,0.031,0.000,1.763,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/managers.py:523(where)
15800/3950,0.139,0.000,1.749,0.000,/home/harry/.local/lib/python3.6/site-packages/torch/nn/modules/module.py:866(_call_impl)
3162,0.051,0.000,1.731,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/managers.py:1436(take)
3003884,1.644,0.000,1.727,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:37(get_lane)
20556,0.291,0.000,1.712,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:216(destination_direction)
3950,0.083,0.000,1.700,0.000,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/common/models.py:69(forward)
271252,1.675,0.000,1.675,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_methods.py:87(_clip_dep_invoke_with_casting)
1239431,1.574,0.000,1.574,0.000,{method 'ravel' of 'numpy.ndarray' objects}
4136,0.013,0.000,1.545,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:220(act)
2306,0.011,0.000,1.540,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:89(rotated_rectangles_intersect)
4450,0.129,0.000,1.529,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:101(has_corner_inside)
757565,0.532,0.000,1.519,0.000,<frozen importlib._bootstrap>:997(_handle_fromlist)
23883,0.291,0.000,1.507,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/behavior.py:153(desired_gap)
45819,0.139,0.000,1.499,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/objects.py:94(lane_distance_to)
3162,0.022,0.000,1.486,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/managers.py:1247(reindex_indexer)
115643,1.093,0.000,1.472,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/objects.py:71(direction)
341084,0.493,0.000,1.445,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1460(is_extension_array_dtype)
3162,0.109,0.000,1.430,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/managers.py:1309(_slice_take_blocks_ax0)
4136,0.029,0.000,1.428,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:75(act)
4450,0.250,0.000,1.274,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:120(<listcomp>)
11850,0.048,0.000,1.273,0.000,/home/harry/.local/lib/python3.6/site-packages/torch/nn/modules/linear.py:93(forward)
16864,0.124,0.000,1.267,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/ops/array_ops.py:160(arithmetic_op)
2108,0.010,0.000,1.266,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/construction.py:498(to_arrays)
2108,0.044,0.000,1.239,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/construction.py:609(_list_of_dict_to_arrays)
71144,0.273,0.000,1.208,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:202(velocity)
11850,0.019,0.000,1.207,0.000,/home/harry/.local/lib/python3.6/site-packages/torch/nn/functional.py:1737(linear)
425437,1.204,0.000,1.204,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:245(heading_at)
8432,0.043,0.000,1.202,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/frame.py:3028(__setitem__)
2108,0.043,0.000,1.196,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/construction.py:329(_homogenize)
128382,0.146,0.000,1.194,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:456(is_period_dtype)
5270,0.042,0.000,1.187,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:2960(get_indexer)
58048,0.993,0.000,1.186,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:241(position)
11850,1.182,0.000,1.182,0.000,{built-in method torch._C._nn.linear}
8432,0.019,0.000,1.180,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/series.py:4520(fillna)
8432,0.084,0.000,1.161,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:5907(fillna)
1054,0.005,0.000,1.144,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:276(close_vehicles_to)
3162,0.022,0.000,1.128,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:3294(reindex)
2108,0.004,0.000,1.116,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/construction.py:709(_convert_object_array)
2108,0.014,0.000,1.112,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/construction.py:732(<listcomp>)
21080,0.060,0.000,1.099,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/construction.py:726(convert)
3162,0.008,0.000,1.097,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:4703(get_indexer_for)
8432,0.039,0.000,1.090,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/frame.py:3109(_set_item)
1079764,1.057,0.000,1.080,0.000,{built-in method builtins.hasattr}
1234,0.055,0.000,1.047,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:205(_spawn_vehicle)
45662,0.095,0.000,1.016,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:105(follow_road)
110734,0.123,0.000,1.014,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:492(is_interval_dtype)
118986,0.197,0.000,1.014,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:906(is_dtype)
45585,0.054,0.000,1.008,0.000,<__array_function__ internals>:2(argmin)
11684,0.119,0.000,0.989,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/algorithms.py:1640(take_nd)
8432,0.028,0.000,0.951,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/series.py:4404(reindex)
40836,0.028,0.000,0.951,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/missing.py:47(isna)
46376,0.071,0.000,0.944,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/construction.py:520(_try_cast)
122662,0.135,0.000,0.941,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:530(is_categorical_dtype)
1590543,0.940,0.000,0.940,0.000,/usr/lib/python3.6/_weakrefset.py:70(__contains__)
8432,0.066,0.000,0.923,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:4216(reindex)
40836,0.072,0.000,0.923,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/missing.py:130(_isna)
61668,0.184,0.000,0.911,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:206(destination)
40050,0.527,0.000,0.903,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:54(point_in_rotated_rectangle)
108652,0.146,0.000,0.898,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/construction.py:339(extract_array)
3641191/3641130,0.896,0.000,0.897,0.000,{built-in method builtins.issubclass}
45585,0.064,0.000,0.893,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1195(argmin)
96428,0.325,0.000,0.893,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_dtype.py:321(_name_get)
1209655,0.589,0.000,0.880,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/linalg/linalg.py:112(isComplexType)
45662,0.127,0.000,0.878,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:92(after_end)
101338,0.170,0.000,0.863,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:1119(is_dtype)
128408,0.387,0.000,0.823,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:5143(__setattr__)
8432,0.068,0.000,0.803,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/blocks.py:1285(where)
971,0.009,0.000,0.796,0.001,/home/harry/.local/lib/python3.6/site-packages/torch/optim/optimizer.py:84(wrapper)
98960,0.108,0.000,0.793,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:381(is_datetime64tz_dtype)
972,0.007,0.000,0.789,0.001,/home/harry/.local/lib/python3.6/site-packages/torch/autograd/grad_mode.py:24(decorate_context)
1054,0.077,0.000,0.782,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:278(<listcomp>)
3959362,0.766,0.000,0.766,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/multiarray.py:706(dot)
17648,0.112,0.000,0.747,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/dtypes/missing.py:193(_isna_ndarraylike)
971,0.036,0.000,0.745,0.001,/home/harry/.local/lib/python3.6/site-packages/torch/optim/adam.py:55(step)
766,0.005,0.000,0.736,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:44(make_on_lane)
2952160/2722280,0.601,0.000,0.729,0.000,{built-in method builtins.len}
766,0.005,0.000,0.720,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/behavior.py:45(__init__)
21080,0.503,0.000,0.718,0.000,{pandas._libs.lib.maybe_convert_objects}
8432,0.023,0.000,0.718,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:3574(_set_item)
