ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,56.669,56.669,/home/harry/.local/lib/python3.6/site-packages/rl_agents/trainer/evaluation.py:105(train)
1,0.001,0.001,56.649,56.649,/home/harry/.local/lib/python3.6/site-packages/rl_agents/trainer/evaluation.py:129(run_episodes)
196,0.011,0.000,49.296,0.252,/home/harry/.local/lib/python3.6/site-packages/rl_agents/trainer/evaluation.py:152(step)
196,0.001,0.000,46.155,0.235,/home/harry/.local/lib/python3.6/site-packages/gym/wrappers/monitor.py:29(step)
196,0.001,0.000,46.147,0.235,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:97(step)
196,0.003,0.000,46.012,0.235,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/abstract.py:197(step)
196,0.014,0.000,41.128,0.210,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/abstract.py:220(_simulate)
3840,0.013,0.000,32.727,0.009,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/regulation.py:21(step)
3840,0.145,0.000,23.588,0.006,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:293(step)
27525,0.831,0.000,20.580,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:121(step)
27789,1.545,0.000,19.724,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:49(get_closest_lane_index)
27525,0.124,0.000,19.605,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:156(on_state_update)
2790933/1960555,5.078,0.000,18.884,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
24585,0.052,0.000,18.435,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/behavior.py:112(step)
555780,4.722,0.000,17.448,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:102(distance_with_heading)
3840,0.023,0.000,14.674,0.004,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:288(act)
24585,0.232,0.000,13.759,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/behavior.py:77(act)
541,0.073,0.000,9.127,0.017,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/regulation.py:27(enforce_road_rules)
13666,0.561,0.000,9.048,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/regulation.py:69(is_conflict_possible)
161764,0.184,0.000,8.706,0.000,<__array_function__ internals>:2(clip)
190176,0.241,0.000,8.402,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:52(_wrapfunc)
161764,0.232,0.000,8.195,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2033(clip)
499405,0.509,0.000,7.553,0.000,<__array_function__ internals>:2(norm)
244684,3.083,0.000,7.274,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:253(local_coordinates)
20,0.000,0.000,7.271,0.364,/home/harry/.local/lib/python3.6/site-packages/rl_agents/trainer/evaluation.py:361(reset)
20,0.000,0.000,7.271,0.364,/home/harry/.local/lib/python3.6/site-packages/gym/wrappers/monitor.py:36(reset)
20,0.000,0.000,7.270,0.363,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/abstract.py:175(reset)
614327,2.659,0.000,6.728,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:164(local_coordinates)
20,0.000,0.000,6.671,0.334,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:93(_reset)
20,0.002,0.000,6.631,0.332,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:160(_make_vehicles)
499405,3.268,0.000,6.395,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/linalg/linalg.py:2363(norm)
60,0.002,0.000,6.391,0.107,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/intersection_env.py:177(<listcomp>)
27289,0.559,0.000,6.050,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:113(steering_control)
160900,0.552,0.000,5.879,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_methods.py:106(_clip)
1736917,1.555,0.000,5.767,0.000,<__array_function__ internals>:2(dot)
27332,0.134,0.000,5.593,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:187(predict_trajectory_constant_speed)
216,0.019,0.000,5.465,0.025,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/observation.py:187(observe)
27332,0.540,0.000,5.097,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:196(<listcomp>)
300652,0.879,0.000,4.557,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:235(position_heading_along_route)
24901,0.507,0.000,4.340,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:307(neighbour_vehicles)
108649,0.234,0.000,4.209,0.000,{method 'clip' of 'numpy.generic' objects}
321800,1.549,0.000,4.132,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_methods.py:72(_clip_dep_is_scalar_nan)
95940,0.140,0.000,2.811,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:163(check_collision)
196,0.002,0.000,2.732,0.014,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/deep_q_network/abstract.py:37(record)
80211,0.223,0.000,2.591,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:39(_wrapit)
279998,2.568,0.000,2.568,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:155(position)
216,0.010,0.000,2.485,0.012,/home/harry/.local/lib/python3.6/site-packages/highway_env/envs/common/observation.py:165(normalize_obs)
95940,0.433,0.000,2.435,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/kinematics.py:195(_is_colliding)
322020,0.297,0.000,2.037,0.000,<__array_function__ internals>:2(ndim)
52251,0.053,0.000,1.957,0.000,{method 'clip' of 'numpy.ndarray' objects}
1728544/1728269,0.799,0.000,1.897,0.000,{built-in method builtins.isinstance}
133,0.021,0.000,1.793,0.013,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/deep_q_network/pytorch.py:40(compute_bellman_residual)
1079405,1.641,0.000,1.641,0.000,{built-in method numpy.array}
928408,0.407,0.000,1.566,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_asarray.py:14(asarray)
10166/598,0.077,0.000,1.503,0.003,/home/harry/.local/lib/python3.6/site-packages/torch/nn/modules/module.py:866(_call_impl)
598,0.004,0.000,1.496,0.003,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/common/models.py:290(forward)
322020,0.707,0.000,1.453,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:3075(ndim)
598,0.008,0.000,1.352,0.002,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/common/models.py:302(forward_attention)
827753,1.246,0.000,1.246,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:39(wrap_to_pi)
864,0.009,0.000,1.244,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:7248(clip)
864,0.021,0.000,1.176,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:7200(_clip_with_scalar)
24901,0.272,0.000,1.091,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/behavior.py:123(acceleration)
2374,0.018,0.000,1.089,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/frame.py:2869(__getitem__)
1728,0.006,0.000,1.042,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:8878(where)
1728,0.036,0.000,1.034,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/generic.py:8731(_where)
3136,0.007,0.000,0.989,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:220(act)
1140681,0.983,0.000,0.983,0.000,{built-in method builtins.max}
430,0.004,0.000,0.968,0.002,/home/harry/.local/lib/python3.6/site-packages/pandas/core/frame.py:1660(from_records)
3136,0.019,0.000,0.963,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/vehicle/controller.py:75(act)
133,0.008,0.000,0.913,0.007,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/deep_q_network/pytorch.py:32(step_optimizer)
160900,0.896,0.000,0.896,0.000,/home/harry/.local/lib/python3.6/site-packages/numpy/core/_methods.py:87(_clip_dep_invoke_with_casting)
864,0.008,0.000,0.883,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:15(lmap)
3456,0.009,0.000,0.875,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/ops/common.py:50(new_method)
3456,0.014,0.000,0.849,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/ops/__init__.py:335(wrapper)
598,0.043,0.000,0.841,0.001,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/common/models.py:176(forward)
13824,0.070,0.000,0.811,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/series.py:201(__init__)
172891,0.697,0.000,0.751,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:61(on_lane)
6578,0.023,0.000,0.724,0.000,/home/harry/.local/lib/python3.6/site-packages/torch/nn/modules/linear.py:93(forward)
319275,0.424,0.000,0.696,0.000,/usr/lib/python3.6/abc.py:180(__instancecheck__)
6578,0.008,0.000,0.692,0.000,/home/harry/.local/lib/python3.6/site-packages/torch/nn/functional.py:1737(linear)
366758/366270,0.198,0.000,0.690,0.000,<frozen importlib._bootstrap>:997(_handle_fromlist)
6578,0.681,0.000,0.681,0.000,{built-in method torch._C._nn.linear}
1138,0.005,0.000,0.667,0.001,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:89(rotated_rectangles_intersect)
2177,0.056,0.000,0.662,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/utils.py:101(has_corner_inside)
253790,0.625,0.000,0.625,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/lane.py:245(heading_at)
430,0.002,0.000,0.607,0.001,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/construction.py:60(arrays_to_mgr)
13364,0.067,0.000,0.590,0.000,/home/harry/.local/lib/python3.6/site-packages/pandas/core/internals/blocks.py:2677(get_block_type)
133,0.001,0.000,0.582,0.004,/home/harry/.local/lib/python3.6/site-packages/torch/tensor.py:195(backward)
1046864,0.545,0.000,0.581,0.000,/home/harry/.local/lib/python3.6/site-packages/highway_env/road/road.py:37(get_lane)
133,0.001,0.000,0.581,0.004,/home/harry/.local/lib/python3.6/site-packages/torch/autograd/__init__.py:68(backward)
1794,0.022,0.000,0.578,0.000,/home/harry/.local/lib/python3.6/site-packages/rl_agents/agents/common/models.py:69(forward)
133,0.577,0.004,0.577,0.004,{method 'run_backward' of 'torch._C._EngineBase' objects}
